avg_latency_spf,avg_througput_fps,case,classifier_cpu_mcores_ps,classifier_cpu_requested_millicores,data_quality,frame_duration_s,frame_queue_duration_s,get_image_duration_s,gpu,inference_threads,latency_spf,model,model_load_duration_s,model_quality,model_runtime,network_usage_mb,network_usage_megabits_ps,network_usage_megabits_ps_2,num_frames,num_hops,num_workers,requested_bandwidth_mbps,run_time_s,sensor_cpu_requested_millicores,source_file,tranfer_duration_s,uploaded_at
0.3339991569519043,2.9971606731414795,offload,532.9839477539062,2000.0,40.0,0.3339321911334991,0.0536019764840602,0.1566160321235656,False,1.0,0.3339991569519043,acdnet,0.0431024245917797,70.0,pytorch,178773.609375,4.919196128845215,4.282872200012207,400.0,1.0,1.0,5.0,133.59967041015625,500.0,250210_acd_onoffbench.csv,0.3329919278621673,2025-03-20T16:05:05.290Z
0.204495832324028,5.855931758880615,offload,1965.380859375,2000.0,40.0,0.2043902724981308,10.057870864868164,0.0141966547816991,False,6.0,0.204495832324028,acdnet,0.0391395092010498,70.0,pytorch,178773.609375,8.735801696777344,6.997343063354492,400.0,1.0,1.0,15.0,81.79833221435547,500.0,250210_acd_onoffbench.csv,0.1539708822965622,2025-03-20T16:05:05.290Z
0.3279975056648254,3.049550771713257,offload,814.8323974609375,2000.0,40.0,0.3278991281986236,0.0351831242442131,0.2136473059654235,False,3.0,0.3279975056648254,acdnet,0.0355785675346851,70.0,pytorch,178773.609375,5.017090797424316,4.361673355102539,400.0,1.0,1.0,5.0,131.19900512695312,500.0,250210_acd_onoffbench.csv,0.3286939263343811,2025-03-20T16:05:05.290Z
0.0552466660737991,18.572311401367188,offload,2228.7060546875,4000.0,100.0,0.0551084093749523,0.4061664938926697,0.0081235691905021,False,3.0,0.0552466660737991,acdnet,0.0203917827457189,40.0,pytorch,178773.609375,24.340238571166992,25.952280044555664,400.0,1.0,1.0,70.0,22.09866714477539,500.0,250210_acd_onoffbench.csv,0.0537643320858478,2025-03-20T16:05:05.290Z
0.0668149963021278,15.083415031433104,offload,3725.6162109375,4000.0,100.0,0.0667424723505973,2.1511805057525635,0.0034355288371443,False,6.0,0.0668149963021278,acdnet,0.0334862060844898,40.0,pytorch,178773.609375,22.75843048095703,21.428466796875,400.0,1.0,1.0,70.0,26.72599983215332,500.0,250210_acd_onoffbench.csv,0.0583697110414505,2025-03-20T16:05:05.290Z
0.1103408336639404,9.136489868164062,offload,980.9900512695312,2000.0,100.0,0.11025071144104,10.984413146972656,0.00033067227923311293,False,1.0,0.1103408336639404,acdnet,0.0242925491183996,40.0,pytorch,178773.609375,13.503448486328123,12.972150802612305,400.0,1.0,1.0,70.0,44.13633346557617,500.0,250210_acd_onoffbench.csv,0.0558483302593231,2025-03-20T16:05:05.290Z
0.1063141673803329,9.466777801513672,offload,955.8740234375,4000.0,100.0,0.1062471121549606,12.301132202148438,0.0005183641333132982,False,1.0,0.1063141673803329,acdnet,0.0359706878662109,40.0,pytorch,178773.609375,14.15292263031006,13.460967063903809,400.0,1.0,1.0,70.0,42.525665283203125,500.0,250210_acd_onoffbench.csv,0.0509714931249618,2025-03-20T16:05:05.290Z
0.534927487373352,1.871553659439087,offload,275.8926696777344,4000.0,40.0,0.5348697304725647,0.2345808744430542,0.37040776014328,False,1.0,0.534927487373352,acdnet,0.0227469597011804,70.0,pytorch,178773.609375,3.219419002532959,2.673901319503784,400.0,1.0,1.0,3.0,213.9709930419922,500.0,250210_acd_onoffbench.csv,0.5337316989898682,2025-03-20T16:05:05.290Z
0.5229483246803284,1.9122419357299805,offload,369.6524353027344,4000.0,40.0,0.5229000449180603,0.1981217861175537,0.4389150440692901,False,3.0,0.5229483246803284,acdnet,0.0142839746549725,70.0,pytorch,178773.609375,3.2683210372924805,2.735109567642212,400.0,1.0,1.0,3.0,209.1793365478516,500.0,250210_acd_onoffbench.csv,0.5219124555587769,2025-03-20T16:05:05.290Z
0.5251682996749878,1.9041532278060915,offload,557.289794921875,2000.0,40.0,0.5251065492630005,0.2383948713541031,0.3890377581119537,False,3.0,0.5251682996749878,acdnet,0.0269459877163171,70.0,pytorch,178773.609375,3.2458221912384038,2.723616600036621,400.0,1.0,1.0,3.0,210.06732177734372,500.0,250210_acd_onoffbench.csv,0.5233155488967896,2025-03-20T16:05:05.290Z
0.524417519569397,1.9068787097930908,offload,1279.96337890625,2000.0,40.0,0.5242871046066284,0.4984970390796661,0.2210543304681778,False,6.0,0.524417519569397,acdnet,0.0465936660766601,70.0,pytorch,178773.609375,3.2093660831451416,2.7278735637664795,400.0,1.0,1.0,3.0,209.7669982910156,500.0,250210_acd_onoffbench.csv,0.522216796875,2025-03-20T16:05:05.290Z
0.5245224833488464,1.906499028205872,offload,328.6332092285156,2000.0,40.0,0.5244652628898621,0.2522222101688385,0.3342094123363495,False,1.0,0.5245224833488464,acdnet,0.0269242133945226,70.0,pytorch,178773.609375,3.245922565460205,2.726946830749512,400.0,1.0,1.0,3.0,209.8090057373047,500.0,250210_acd_onoffbench.csv,0.5222345590591431,2025-03-20T16:05:05.290Z
0.5240183472633362,1.9083446264266968,offload,584.3328247070312,4000.0,40.0,0.5239659547805786,0.1936549693346023,0.4513078927993774,False,6.0,0.5240183472633362,acdnet,0.0149440765380859,70.0,pytorch,178773.609375,3.27404522895813,2.72954535484314,400.0,1.0,1.0,3.0,209.6073303222656,500.0,250210_acd_onoffbench.csv,0.5225551724433899,2025-03-20T16:05:05.290Z
1.5794024467468262,0.6331654787063599,offload,231.9358673095703,4000.0,40.0,1.5793334245681765,0.0517735220491886,1.484294056892395,False,6.0,1.5794024467468262,acdnet,0.028610548004508,70.0,pytorch,178773.609375,1.13164222240448,0.9055648446083068,400.0,1.0,1.0,1.0,631.760986328125,500.0,250210_acd_onoffbench.csv,1.5779725313186646,2025-03-20T16:05:05.290Z
1.583027482032776,0.6317033767700195,offload,178.86476135253906,4000.0,40.0,1.582960844039917,0.0553462877869606,1.4606434106826782,False,3.0,1.583027482032776,acdnet,0.0274724960327148,70.0,pytorch,178773.609375,1.1296032667160034,0.9034897089004515,400.0,1.0,1.0,1.0,633.2109985351562,500.0,250210_acd_onoffbench.csv,1.5815491676330566,2025-03-20T16:05:05.290Z
1.5810574293136597,0.6324883103370667,offload,113.615966796875,4000.0,40.0,1.580996870994568,0.0531879439949989,1.3843634128570557,False,1.0,1.5810574293136597,acdnet,0.0273880958557128,70.0,pytorch,178773.609375,1.1282355785369873,0.9046120643615724,400.0,1.0,1.0,1.0,632.4229736328125,500.0,250210_acd_onoffbench.csv,1.5790839195251465,2025-03-20T16:05:05.290Z
1.5878983736038208,0.6297669410705566,offload,120.22455596923828,2000.0,40.0,1.587802767753601,0.0541871972382068,1.3796451091766355,False,1.0,1.5878983736038208,acdnet,0.0367604903876781,70.0,pytorch,178773.609375,1.1247293949127195,0.9007346034049988,400.0,1.0,1.0,1.0,635.1593627929688,500.0,250210_acd_onoffbench.csv,1.5865974426269531,2025-03-20T16:05:05.290Z
